0.012588,0.648666,0.138115,0.671697,0.174804,0.921984,0.123917,0.935064,0.03027,0.2,0,0,0.090035,0.2,0,0.375411,0.293623,0.25,0.104577,0.000556,0,0,-1
0.014163,0.712901,0.08528,0.949561,0.020379,0.993178,0.002646,0.998816,0.00037,0.2,0.91648,0,0.050878,0,0,0.354346,0.370951,0.4,0.12919,0.000982,0,0,-1
0.011801,0.714098,0.096249,0.953742,0.021101,0.992014,0.002549,0.998721,0.000456,0.2,0.979669,0,0.050737,0.2,0,0.411417,0.379098,0.2,0.143001,0.001307,0,0,-1
0.006295,0.584138,0.307375,0.914511,0.084948,0.929001,0.01324,0.98684,0.011431,0.2,0,0,1,0,0,0.351135,0.575963,0.333333,0.126258,0.000921,0,0,-1
0.011801,0.49312,0.305856,0.955708,0.035727,0.975783,0.002498,0.997856,0.001437,0.2,0,0,1,0,0,0.424019,0.459155,0.5,0.134828,0.001106,0,0,-1
0.02203,0.560908,0.141446,0.892581,0.04687,0.982937,0.008737,0.996123,0.001429,0.2,0.918584,0,0.049853,0.2,0,0.375083,0.297919,0.2,0.164973,0.001981,0,0,-1
0.033046,0.497194,0.130942,0.437569,0.198395,0.941375,0.168491,0.941563,0.018015,0.2,0.958674,0.965042,0.090064,0,0.166667,0.364786,0.238771,0.333333,0.102585,0.000529,0,0,-1
0.048783,0.583338,0.063511,0.798043,0.041942,0.992715,0.015299,0.996771,0.000559,0.2,0.941107,0.853893,0.050362,0.4,0.166667,0.429248,0.225208,0.375,0.164556,0.001967,0,0,-1
0.148703,0.747242,0.008197,0.90603,0.004619,0.999724,0.001196,0.999813,0.000002,0.2,0.971511,0.924659,0.049951,0.4,0.166667,0.421988,0.059256,0,0.276599,0.010047,0,0,-1
0.0417,0.531141,0.093282,0.896331,0.02821,0.993614,0.004712,0.998612,0.000297,0.2,0.987608,0,0.050064,0.4,0,0.411627,0.22689,0.375,0.15149,0.001543,0,0,-1
0.036191,0.820056,0.015641,0.996198,0.000835,0.999849,0.000012,0.999862,0,0.2,0.983215,0,0.04953,0.6,0,0.478536,0.149394,0.166667,0.146967,0.001414,0.251534,0,-1
0.018883,0.590265,0.141219,0.59275,0.190101,0.925641,0.143362,0.934171,0.026886,0.2,0.964882,0.858243,0.996201,0.2,0.166667,0.346749,0.388238,0.166667,0.095748,0.000443,0,0,-1
0.011015,0.451947,0.376732,0.543073,0.42468,0.668891,0.268878,0.754189,0.200384,0.2,0.851336,0,0.050164,0.2,0,0.391723,0.630823,0.333333,0.06416,0.000172,0,0,-1
0.072384,0.717536,0.02057,0.989384,0.00145,0.999803,0.000048,0.999859,0,0.2,0.962916,0,0.049553,0.6,0,0.418293,0.10639,0.153846,0.17425,0.002333,0.083845,0,-1
0.011802,0.440066,0.375989,0.733927,0.241329,0.816356,0.087008,0.92221,0.061858,0.2,0,0,1,0,0,0.460846,0.569164,0.25,0.107735,0.000601,0,0,-1
0.047996,0.375842,0.146971,0.655093,0.11003,0.970627,0.046071,0.985459,0.004021,0.2,0.986115,0,0.049734,0.8,0,0.433201,0.163608,0.571429,0.132823,0.001061,0,0,-1
0.036978,0.47495,0.131863,0.896585,0.03529,0.989974,0.00524,0.998114,0.000521,0.2,0.985471,0,0.049153,0.2,0,0.393611,0.216413,0.285714,0.131633,0.001034,0,0,-1
0.015736,0.593209,0.160238,0.722136,0.148219,0.933758,0.076621,0.959704,0.018797,0.2,0.963411,0,0.182344,0.2,0.166667,0.371665,0.266739,0.4,0.063592,0.000168,0,0,-1
0.012588,0.443874,0.357109,0.548689,0.391888,0.714613,0.241587,0.793657,0.157101,0.2,0,0,0.274487,0,0,0.328146,0.338865,0.25,0.083682,0.000317,0,0,-1
0.015736,0.986172,0.000279,0.888384,0.002282,0.999828,0.011877,0.999681,0.000005,0.2,0,0.846281,0.481892,0,0.166667,0.473898,0.317798,0,0.313759,0.015303,0,0,-1
0.013375,0.97499,0.000625,0.99872,0.000526,0.999876,0.000016,0.999863,0,0.2,0.887611,0,0.052431,0,0,0.475475,0.307774,0.166667,0.439674,0.049085,0.377301,0,-1
0.015736,0.850349,0.020736,0.991673,0.001897,0.999662,0.000218,0.999823,0.000007,0.2,0.957388,0,0.052686,0,0,0.412833,0.405747,0.666667,0.297474,0.012795,0,0,-1
0.007868,0.907007,0.012977,0.731287,0.051812,0.99163,0.114358,0.978368,0.003611,0.2,0,0,1,0,0,0.379867,0.39905,0.25,0.100013,0.000495,0,0,-1
0.012589,0.858932,0.021732,0.786844,0.045102,0.992018,0.051659,0.989214,0.001961,0.2,0,0,0.474677,0,0.166667,0.413481,0.257456,0,0.153103,0.001591,0,0,-1
0.011802,0.79916,0.046254,0.865016,0.042424,0.988877,0.021419,0.993286,0.001804,0.2,0.954776,0,0.172923,0.2,0,0.370902,0.332733,0.2,0.149173,0.001476,0,0,-1
0.023604,0.832877,0.018502,0.870531,0.019837,0.997439,0.011425,0.998181,0.000222,0.2,0.929536,0.977517,0.139547,0.6,0.333333,0.457228,0.265306,0,0.205512,0.003867,0,0,-1
0.052714,0.881129,0.004674,0.99761,0.00058,0.999875,0.000019,0.999863,0,0.2,0.986572,0,0.051657,0.2,0,0.394962,0.118626,0.083333,0.258512,0.008046,0.0686,0,-1
0.036979,0.802429,0.017903,0.80405,0.024525,0.997398,0.018191,0.997669,0.000237,0.2,0.955086,0.975012,0.058929,0.2,0.166667,0.358283,0.162515,0,0.185689,0.002828,0,0,-1
0.013376,0.484524,0.279559,0.853078,0.107475,0.934041,0.023124,0.983202,0.010722,0.2,0,0,1,0,0,0.495995,0.656453,0.333333,0.102077,0.000522,0,0,-1
0.018097,0.552384,0.165493,0.726676,0.136782,0.942673,0.063285,0.968766,0.013644,0.2,0.948134,0,0.05304,0.2,0,0.519066,0.386994,0.5,0.121349,0.000826,0,0,-1
0.030685,0.755156,0.0321,0.898268,0.018383,0.997218,0.005646,0.998883,0.000152,0.2,0.978199,0,0.052498,0.2,0,0.405686,0.20334,0.125,0.185143,0.002803,0,0,-1
0.02203,0.730516,0.052015,0.788954,0.055428,0.987819,0.032703,0.991472,0.001926,0.2,0.891526,0.961932,0.182051,0.2,0,0.387253,0.240484,0,0.146964,0.001413,0,0,-1
0.014162,0.697481,0.092091,0.960475,0.016343,0.994415,0.00155,0.999235,0.000227,0.2,0.893347,0,0.052508,0.2,0,0.437256,0.386994,0.4,0.10239,0.000526,0,0,-1
0.02203,0.692602,0.068612,0.713193,0.086965,0.977935,0.061398,0.981635,0.004835,0.2,0.971929,0.969196,0.333072,0.4,0.166667,0.366127,0.345919,0.166667,0.126833,0.000933,0,0,-1
0.014949,0.720946,0.077114,0.717406,0.106075,0.966679,0.081393,0.969906,0.009848,0.2,0.901198,0.856375,0.309962,0.2,0,0.381739,0.447477,0.2,0.107933,0.000604,0,0,-1
0.011802,0.688482,0.111347,0.808455,0.092825,0.962357,0.043116,0.979347,0.008716,0.2,0.89014,0,0.052845,0.2,0,0.40032,0.391549,0.25,0.108935,0.000618,0,0,-1
0.033044,0.473286,0.139808,0.883158,0.042066,0.987371,0.007018,0.997389,0.000779,0.2,0.981385,0,0.051695,0.4,0,0.483963,0.294197,0.333333,0.123168,0.000861,0,0,-1
0.031471,0.660597,0.060605,0.984716,0.003903,0.999206,0.000132,0.999832,0.000007,0.2,0.918225,0,0.051881,0.2,0,0.405451,0.24592,0.142857,0.121804,0.000835,0,0,-1
0.044848,0.731669,0.027373,0.890047,0.015534,0.99814,0.004673,0.999234,0.000076,0.2,0.99084,0.959389,0.041192,0.4,0.166667,0.505351,0.195328,0.1,0.18431,0.002765,0,0,-1
0.019669,0.750897,0.048532,0.864724,0.035956,0.992025,0.014603,0.996082,0.000876,0.2,0.974953,0.964291,0.090317,0,0.166667,0.36977,0.259556,0.125,0.147588,0.001431,0,0,-1
0.010229,0.632864,0.173806,0.765307,0.150391,0.919234,0.072779,0.954013,0.025787,0.2,0.959691,0,0.172239,0,0,0.379062,0.459047,0.25,0.087191,0.000351,0,0,-1
0.01967,0.573931,0.144975,0.687884,0.143789,0.944504,0.079777,0.963786,0.014575,0.2,0.953255,0.853706,0.121034,0.2,0,0.355152,0.309919,0,0.105526,0.000569,0,0,-1
0.00236,0.650234,0.327578,0.949798,0.062757,0.933621,0.006867,0.99129,0.009546,0.2,0,0,1,0,0,0.433956,0.369014,0.25,0.129966,0.000998,0,0,-1
0.016523,0.096993,0.72808,0.671399,0.357413,0.673631,0.09857,0.894374,0.100798,0.2,0,0,1,0,0,0.477535,0.527817,0.25,0.068427,0.000198,0,0,-1
0.013375,0.311208,0.5067,0.620221,0.377293,0.685457,0.157791,0.8457,0.13447,0.2,0,0,0.27686,0.2,0,0.499472,0.459047,0.25,0.072656,0.000227,0,0,-1
0.029112,0.687473,0.056729,0.757459,0.059944,0.987613,0.035082,0.991391,0.001827,0.2,0.976231,0.982277,0.108781,0.4,0.166667,0.389136,0.189625,0,0.129745,0.000993,0,0,-1
0.011802,0.460235,0.349812,0.569313,0.37739,0.722618,0.228626,0.802928,0.151434,0.2,0.848799,0,0.049367,0,0,0.408665,0.447654,0.5,0.071475,0.000219,0,0,-1
0.012589,0.461672,0.317844,0.880919,0.094733,0.936772,0.015895,0.987393,0.00873,0.2,0.961606,0,0.053125,0.2,0,0.408106,0.363055,0,0.122063,0.00084,0,0,-1
0.008654,0.511442,0.348953,0.716437,0.273718,0.778293,0.120449,0.885453,0.096998,0.2,0.849942,0,0.050671,0.2,0,0.389966,0.496258,0.5,0.073111,0.00023,0,0,-1
0.011801,0.963656,0.001455,0.867038,0.007688,0.999535,0.020743,0.998767,0.000054,0.2,0,0.956159,0.471238,0,0.166667,0.391115,0.327813,0.2,0.216016,0.004521,0,0,-1
0.02439,0.938425,0.002672,0.558479,0.023969,0.998691,0.131032,0.993032,0.000361,0.2,0,0,1,0,0,0.417473,0.331544,0.142857,0.191356,0.003101,0,0,-1
0.014949,0.907362,0.008099,0.853076,0.017921,0.998126,0.021205,0.997387,0.00026,0.2,0,0.847809,0.608629,0,0,0.382794,0.387493,0.25,0.200664,0.00359,0,0,-1
0.023605,0.92524,0.003715,0.706623,0.019976,0.998757,0.059181,0.996011,0.000231,0.2,0,0.891665,0.471669,0,0.166667,0.393498,0.327221,0.333333,0.181674,0.002646,0,0,-1
0.072384,0.859329,0.004864,0.657887,0.016413,0.999247,0.029663,0.998513,0.000056,0.2,0.955279,0.990886,0.472413,0.2,0.166667,0.393419,0.128373,0.166667,0.196321,0.003355,0,0,-1
0.035407,0.896764,0.004916,0.908997,0.006346,0.999559,0.003957,0.999615,0.000014,0.2,0.974444,0.92202,0.224829,0.2,0.166667,0.409483,0.24592,0.1,0.292853,0.012144,0,0,-1
0.042488,0.905135,0.003525,0.878409,0.006598,0.999617,0.006001,0.999571,0.000013,0.2,0.936337,0.944875,0.610448,0.2,0.333333,0.354384,0.173959,0.083333,0.281422,0.010638,0,0,-1
0.044848,0.838557,0.009882,0.847527,0.012966,0.999008,0.00897,0.999144,0.000052,0.2,0.912563,0.92075,0.487377,0.4,0.333333,0.394238,0.197011,0,0.263376,0.008552,0,0,-1
0.029898,0.678132,0.056354,0.515463,0.114962,0.977088,0.131294,0.969362,0.006348,0.2,0.955709,0.961639,0.18249,0.2,0.166667,0.40055,0.325341,0.142857,0.142404,0.001291,0,0,-1
0.012589,0.738522,0.074193,0.993165,0.002669,0.999206,0.000074,0.999835,0.00001,0.2,0.891485,0,0.053193,0.2,0,0.412372,0.447654,0,0.126585,0.000928,0,0,-1
0.015736,0.546965,0.188321,0.906963,0.052268,0.975449,0.008178,0.995338,0.002235,0.2,0.879798,0,0.053449,0.2,0,0.431952,0.467864,0.5,0.147025,0.001415,0,0,-1
0.009442,0.71655,0.106258,0.913294,0.044028,0.981332,0.010054,0.994844,0.002237,0.2,0.887628,0,0.053551,0.2,0,0.425264,0.414085,0.25,0.108364,0.00061,0,0,-1
0.003934,0.659455,0.252945,0.502307,0.500888,0.577137,0.557186,0.44859,0.486836,0.2,0,0,1,0,0,0.396465,0.850556,0.666667,0.043898,0.000079,0,0,-1
0.037766,0.564256,0.084627,0.998358,0.000605,0.999877,0.000075,0.999843,0.000005,0.2,0.964439,0,0.052999,0.4,0,0.400632,0.184981,0,0.14778,0.001436,0.062883,0,-1
0.013375,0.645907,0.129944,0.716151,0.141118,0.941226,0.085711,0.958023,0.018242,0.2,0.836188,0,0.175238,0,0,0.39203,0.384047,0.2,0.105569,0.00057,0,0,-1
0.020457,0.707077,0.06409,0.646254,0.105193,0.973821,0.096337,0.971802,0.0073,0.2,0.950851,0.961455,0.334581,0.2,0.166667,0.382108,0.412252,0,0.113615,0.000692,0,0,-1
0.01495,0.679541,0.097947,0.897607,0.042457,0.985318,0.010182,0.995726,0.001501,0.2,0.956601,0,0.053275,0.4,0,0.396606,0.334595,0,0.141528,0.001269,0,0,-1
0.128252,0.815501,0.004824,0.882784,0.004638,0.999752,0.001979,0.999796,0.000002,0.2,0.977458,0.959196,0.27978,0.8,0.5,0.402331,0.059533,0,0.250881,0.007298,0,0,-1
0.011802,0.57545,0.205108,0.827085,0.112905,0.938223,0.034767,0.977533,0.012803,0.2,0.951627,0,0.053299,0,0,0.388909,0.527817,0.25,0.115497,0.000723,0,0,-1
0.016522,0.420689,0.297617,0.712907,0.199303,0.883997,0.074845,0.948783,0.031123,0.2,0.839087,0,0.053449,0.2,0,0.41495,0.415666,0.5,0.098219,0.000473,0,0,-1
0.020456,0.714604,0.060731,0.775154,0.065102,0.984247,0.038734,0.988895,0.002774,0.2,0.971727,0.843149,0.11478,0,0,0.369969,0.348006,0.166667,0.138569,0.001195,0,0,-1
0.029112,0.71527,0.045202,0.996066,0.001086,0.999788,0.000046,0.999853,0.000002,0.2,0.985652,0,0.052975,0.6,0,0.373062,0.314657,0.125,0.15335,0.001599,0.335378,0,-1
0.025178,0.464568,0.180623,0.903716,0.043953,0.983257,0.00597,0.997186,0.001071,0.2,0.96354,0,0.052888,0.2,0,0.435563,0.318193,0.2,0.122208,0.000842,0,0,-1
0.027538,0.251522,0.328322,0.327709,0.398703,0.801771,0.271994,0.841443,0.082384,0.2,0.958382,0,0.053212,0.4,0,0.433499,0.299142,0.6,0.083324,0.000314,0,0,-1
0.015736,0.531635,0.201977,0.829442,0.09941,0.951478,0.027342,0.984198,0.008012,0.2,0.882033,0,0.053629,0,0,0.417063,0.467864,0,0.112329,0.000671,0,0,-1
0.015736,0.631594,0.125027,0.745933,0.116884,0.954996,0.061008,0.972312,0.011108,0.2,0.913041,0,0.053069,0.2,0,0.387196,0.347969,0.2,0.101721,0.000517,0,0,-1
0.021243,0.513205,0.172288,0.655697,0.164961,0.933802,0.088411,0.958276,0.017466,0.2,0.968819,0,0.0364,0.4,0,0.405442,0.266739,0.2,0.095222,0.000437,0,0,-1
0.020457,0.288721,0.379241,0.802937,0.141779,0.914456,0.029686,0.978843,0.013289,0.2,0.840879,0,0.053202,0,0,0.423492,0.447477,0.75,0.083106,0.000312,0,0,-1
0.013375,0.590373,0.175154,0.848087,0.08785,0.95747,0.024559,0.985898,0.007088,0.2,0.963942,0,0.053338,0.2,0,0.36052,0.350986,0.4,0.102059,0.000522,0,0,-1
0.017309,0.522329,0.195147,0.723087,0.153019,0.929142,0.067132,0.96342,0.017668,0.2,0.840009,0,0.174763,0.2,0,0.455472,0.294363,0.166667,0.092116,0.000402,0,0,-1
0.005507,0.993292,0.000065,0.582492,0.005921,0.99979,0.340148,0.995555,0.00007,0.2,0,0,1,0,0,0.394953,0.513853,0.666667,0.041466,0.000071,0,0,-1
0.016523,0.942943,0.002848,0.926742,0.005449,0.999592,0.004994,0.999535,0.00002,0,0,0,0.477604,0,0,0.376304,0.344908,0.2,0.33317,0.018755,0,0,-1
0.010228,0.895593,0.013776,0.398398,0.108101,0.983543,0.47799,0.915822,0.013337,0.2,0,0,1,0,0,0.460696,0.725183,0.333333,0.092926,0.000411,0,0,-1
0.025964,0.915752,0.004588,0.56875,0.031241,0.997941,0.121439,0.991354,0.000561,0.2,0,0.851294,0.482406,0,0,0.401072,0.21591,0.142857,0.173522,0.002304,0,0,-1
0.010228,0.932159,0.005805,0.566315,0.051467,0.994816,0.253304,0.970614,0.003035,0.2,0,0.967807,0.480207,0,0.166667,0.397683,0.470775,0.25,0.074423,0.00024,0,0,-1
0.011015,0.874908,0.018929,0.602007,0.082457,0.985659,0.200381,0.959286,0.007357,0.2,0,0,0.479184,0,0.166667,0.409717,0.513853,0.333333,0.101172,0.00051,0,0,-1
0.026752,0.937566,0.002326,0.875827,0.006757,0.999607,0.009632,0.999391,0.000021,0.2,0.847471,0.991022,0.479456,0,0.166667,0.429831,0.24897,0,0.258374,0.008032,0,0,-1
0.025965,0.88921,0.007625,0.793006,0.019813,0.998354,0.027729,0.997324,0.000209,0.2,0.842991,0.936312,0.481315,0,0.333333,0.430648,0.269859,0.142857,0.193587,0.003213,0,0,-1
0.015736,0.862337,0.01804,0.663959,0.060349,0.990898,0.112001,0.980242,0.003077,0.2,0,0.975935,0.488215,0,0,0.383266,0.370951,0.166667,0.114632,0.000708,0,0,-1
0.01731,0.736854,0.060715,0.855709,0.045266,0.988129,0.018631,0.994149,0.001568,0.2,0,0,0.993724,0,0,0.456141,0.379098,0.4,0.152214,0.001564,0,0,-1
0.01967,0.796548,0.032614,0.670127,0.072157,0.98678,0.08877,0.98089,0.003625,0.2,0,0.961111,0.610893,0,0.166667,0.452428,0.426463,0.4,0.128369,0.000964,0,0,-1
0.012588,0.764442,0.061956,0.61911,0.136264,0.95919,0.167571,0.941077,0.018415,0.2,0,0,0.48133,0,0,0.454041,0.48169,0.25,0.096555,0.000452,0,0,-1
0.058222,0.818291,0.010156,0.996035,0.000732,0.999865,0.00011,0.999856,0.000001,0.2,0.973709,0,0.050831,0.2,0,0.410966,0.149467,0.181818,0.323742,0.017013,0.15092,0,-1
0.017309,0.54979,0.179706,0.392667,0.328229,0.851287,0.336586,0.821233,0.08466,0.2,0,0,0.09005,0.2,0,0.438513,0.44691,0.5,0.080066,0.000285,0,0,-1
0.015736,0.714634,0.076943,0.735024,0.097067,0.970258,0.068305,0.975336,0.007864,0.2,0.953641,0,0.182976,0.2,0,0.393744,0.44691,0.2,0.127804,0.000953,0,0,-1
0.018096,0.769555,0.045127,0.998441,0.000594,0.999877,0.000042,0.999852,0.000003,0.2,0.923856,0,0.05051,0.2,0,0.454659,0.369619,0,0.153106,0.001591,0,0,-1
0.010228,0.458593,0.382743,0.330733,0.639885,0.486731,0.601439,0.434793,0.474038,0.2,0,0,1,0,0,0.376665,0.805049,0.666667,0.067408,0.000192,0,0,-1
0.009442,0.636287,0.180096,0.78001,0.147405,0.917205,0.067495,0.955386,0.026166,0.2,0.846882,0,0.051547,0.2,0,0.440409,0.527817,0.666667,0.097743,0.000467,0,0,-1
0.02203,0.779532,0.035056,0.786674,0.046359,0.991574,0.033808,0.992702,0.001355,0.2,0.92203,0.895176,0.631005,0.4,0.166667,0.404286,0.279101,0.142857,0.149277,0.001479,0,0,-1
0.025178,0.740876,0.043583,0.730188,0.061825,0.988139,0.048613,0.988982,0.002177,0.2,0.923372,0.964497,0.380594,0.2,0.166667,0.443686,0.265306,0.142857,0.134113,0.00109,0,0,-1
0.008654,0.78302,0.067777,0.870428,0.055047,0.980469,0.024718,0.989565,0.003832,0.2,0.972051,0,0.051121,0,0,0.373271,0.332733,0.2,0.121455,0.000828,0,0,-1
0.022817,0.437319,0.223211,0.657655,0.183602,0.917465,0.084647,0.95528,0.020974,0.2,0,0,1,0,0,0.443972,0.332883,0.2,0.105922,0.000575,0,0,-1
0.02439,0.662762,0.075668,0.945219,0.016803,0.99574,0.00202,0.999262,0.00016,0.2,0.982633,0,0.051324,0.4,0,0.44155,0.331544,0.166667,0.139255,0.001212,0,0,-1
0.031471,0.666582,0.059421,0.754643,0.059558,0.987918,0.033132,0.992005,0.001664,0.2,0.963374,0.856383,0.111873,0.2,0,0.398261,0.252762,0.125,0.156598,0.001699,0,0,-1
0.003934,0.504263,0.548329,0.689598,0.46379,0.417974,0.220443,0.675592,0.425753,0.2,0,0,1,0,0,0.411398,0.759541,0.5,0.074007,0.000237,0,0,-1
0.011015,0.546342,0.253787,0.675327,0.245731,0.844065,0.133593,0.900448,0.066032,0.2,0,0,1,0,0,0.391075,0.287627,0.2,0.114118,0.0007,0,0,-1
0.019669,0.640521,0.102992,0.660112,0.132064,0.957034,0.094625,0.963795,0.012279,0.2,0.896308,0.852027,0.147256,0.2,0,0.416364,0.266739,0.166667,0.097717,0.000466,0,0,-1
0.050356,0.501983,0.08812,0.53892,0.110702,0.977747,0.077785,0.981578,0.003838,0.2,0.915129,0.89765,0.136955,0.2,0.166667,0.419718,0.165238,0,0.146293,0.001395,0,0,-1
0.016522,0.66846,0.099517,0.881651,0.048211,0.983615,0.012925,0.994703,0.001839,0.2,0.934956,0,0.051647,0,0,0.390249,0.284351,0,0.132359,0.00105,0,0,-1
0.022031,0.654814,0.08586,0.792331,0.070149,0.980199,0.031846,0.98933,0.003111,0.2,0.975168,0.846615,0.112456,0.4,0,0.400936,0.225808,0,0.128765,0.000973,0,0,-1
0.012588,0.99861,0.000006,0.831253,0.000464,0.999871,0.032651,0.999885,0.000001,0,0,0,1,0,0,0.341145,0.273176,0.25,0.087848,0.000357,0.167689,0,-1
0.01967,0.993405,0.0001,0.950729,0.000782,0.999868,0.001936,0.999857,0,0.2,0,0.904379,0.486189,0,0.333333,0.452443,0.435123,0.2,0.464222,0.059497,0,0,-1
0.017309,0.985009,0.000186,0.936188,0.001514,0.999859,0.003634,0.999812,0.000001,0.2,0,0.985336,0.479817,0,0.166667,0.436698,0.38383,0,0.321046,0.016538,0,0,-1
0.007868,0.903173,0.014158,0.907673,0.018765,0.996812,0.013319,0.997255,0.000458,0.2,0,0,0.090527,0.2,0,0.379362,0.499296,0,0.20956,0.00411,0,0,-1
0.029899,0.863359,0.010361,0.688983,0.032314,0.997118,0.055612,0.994276,0.000506,0.2,0,0.897245,0.479054,0,0.166667,0.378546,0.229296,0.4,0.184231,0.002761,0,0,-1
0.022818,0.896034,0.007607,0.856898,0.014437,0.998707,0.014671,0.998457,0.000123,0.2,0.850067,0.853971,0.121763,0,0,0.422487,0.327221,0.166667,0.270722,0.00936,0,0,-1
0.017309,0.908635,0.007199,0.970639,0.003555,0.999605,0.000756,0.999786,0.000007,0.2,0.979821,0,0.051162,0.2,0,0.420592,0.315493,0.333333,0.281198,0.01061,0,0,-1
0.025964,0.849477,0.014032,0.664476,0.043038,0.995343,0.072736,0.990798,0.00101,0.2,0,0.897691,0.478479,0,0.166667,0.369897,0.204867,0.285714,0.127674,0.00095,0,0,-1
0.009442,0.802886,0.052619,0.730558,0.097887,0.970219,0.101619,0.963673,0.011522,0.2,0,0,0.090566,0,0,0.44265,0.513853,0.333333,0.12692,0.000935,0,0,-1
0.01731,0.74796,0.055843,0.728237,0.081823,0.97936,0.066799,0.980168,0.005195,0.2,0.845418,0,0.182315,0,0,0.353008,0.370951,0.25,0.142844,0.001303,0,0,-1
0.01967,0.727904,0.05839,0.383607,0.179796,0.956065,0.310134,0.911156,0.022661,0.2,0,0.852698,0.476417,0,0.166667,0.368474,0.334595,0.25,0.078175,0.00027,0,0,-1
0.012588,0.715453,0.089478,0.662968,0.143935,0.948536,0.129576,0.945548,0.020327,0.2,0,0,0.473207,0,0,0.423937,0.537902,0.5,0.115435,0.000722,0,0,-1
0.025178,0.841389,0.016009,0.774398,0.031308,0.996317,0.033378,0.995366,0.000545,0.2,0.89581,0.894649,0.238005,0.2,0,0.426823,0.323542,0.285714,0.146239,0.001393,0,0,-1
0.019671,0.872988,0.012661,0.995022,0.001027,0.999825,0.000065,0.999855,0.000001,0.2,0.943872,0,0.051011,0.2,0,0.385512,0.249783,0.142857,0.250472,0.00726,0,0,-1
0.014949,0.744021,0.064271,0.465823,0.181912,0.947994,0.288909,0.903358,0.028853,0.2,0,0,1,0,0,0.349261,0.306778,0.2,0.109177,0.000622,0,0,-1
0.022818,0.758012,0.040879,0.485056,0.118244,0.977218,0.1913,0.956855,0.008651,0.2,0,0.966582,0.443321,0,0.333333,0.386583,0.259556,0.333333,0.110321,0.000639,0,0,-1
0.014162,0.740135,0.068568,0.723332,0.099228,0.970219,0.080056,0.971715,0.00884,0.2,0.845216,0.84976,0.121848,0,0,0.378647,0.344908,0.25,0.111424,0.000657,0,0,-1
0.014162,0.737909,0.069628,0.681741,0.114913,0.965276,0.10595,0.962358,0.011856,0.2,0,0,0.474146,0,0,0.376218,0.362003,0.25,0.119555,0.000793,0,0,-1
0.022031,0.574193,0.131388,0.995595,0.001891,0.999403,0.000202,0.999779,0.000031,0.2,0.919332,0,0.05076,0.2,0,0.49542,0.293091,0.4,0.173528,0.002304,0,0,-1
0.015736,0.701319,0.08416,0.762991,0.090598,0.971,0.054351,0.979489,0.006828,0.2,0.847192,0,0.030139,0,0,0.397175,0.290141,0.2,0.124862,0.000893,0,0,-1
0.009441,0.739253,0.091695,0.704742,0.141014,0.943611,0.121221,0.943023,0.023794,0.2,0,0,0.475087,0,0.166667,0.416922,0.459047,0.25,0.090831,0.000388,0,0,-1
0.012588,0.664136,0.125478,0.921137,0.039855,0.983192,0.007042,0.996365,0.001551,0.2,0.975785,0,0.051595,0.2,0,0.427476,0.43662,0.25,0.142925,0.001305,0,0,-1
0.074745,0.767356,0.013102,0.860368,0.01114,0.999195,0.004903,0.999496,0.000025,0.2,0.991439,0.90155,0.051013,0.6,0.166667,0.387524,0.106699,0.142857,0.23757,0.00612,0,0,-1
